name,building_type_name,osm_id,geometry,lat,lon
building_46,building_yes,W163687461,"POLYGON ((75.8513621 26.9179911, 75.8515327 26.9179758, 75.8515231 26.9178912, 75.8513525 26.9179065, 75.8513621 26.9179911))",26.917941149999997,75.8514426
building_47,building_yes,W163687462,"POLYGON ((75.853463 26.9176856, 75.8534396 26.9176144, 75.8535189 26.9175937, 75.853487 26.9174962, 75.8536167 26.9174624, 75.8536531 26.9175734, 75.8537446 26.9175496, 75.8537635 26.9176073, 75.853463 26.9176856))",26.917581045387674,75.85358497743091
building_48,building_yes,W163687464,"POLYGON ((75.8564126 26.9176894, 75.8564717 26.9176781, 75.8564839 26.917729, 75.8565214 26.9177219, 75.8565474 26.9178304, 75.8564746 26.9178442, 75.8564594 26.9177809, 75.8564356 26.9177855, 75.8564126 26.9176894))",26.917762493728368,75.8564804833662
building_49,building_yes,W163687466,"POLYGON ((75.8512636 26.9178396, 75.8513332 26.9178332, 75.8513362 26.9178598, 75.8514619 26.9178483, 75.8514563 26.9178, 75.851406 26.9178046, 75.8513944 26.917704, 75.85132 26.9177109, 75.8513276 26.9177765, 75.8512571 26.917783, 75.8512636 26.9178396))",26.91779411637155,75.85135921536903
building_50,building_yes,W163687467,"POLYGON ((75.8521596 26.917216, 75.8521656 26.9170744, 75.8522017 26.9170757, 75.8522045 26.9170089, 75.8524032 26.9170156, 75.8524004 26.9170827, 75.8524313 26.9170838, 75.8524293 26.9171327, 75.852396 26.9171316, 75.8523921 26.9172238, 75.8522714 26.9172197, 75.8521596 26.917216))",26.917118983311237,75.85228998904252
building_51,building_yes,W163687468,"POLYGON ((75.8508793 26.9182903, 75.8509186 26.9182869, 75.8509151 26.9182555, 75.8510008 26.9182479, 75.8509878 26.9181312, 75.8508628 26.9181422, 75.8508793 26.9182903))",26.91820113299825,75.85092910249774
building_52,building_yes,W163687469,"POLYGON ((75.8535266 26.9179487, 75.8534515 26.9177669, 75.8537412 26.9176689, 75.8537975 26.9176928, 75.8536285 26.9177383, 75.8536339 26.9177717, 75.8537492 26.9177383, 75.8537734 26.9178028, 75.853886 26.9177693, 75.8538941 26.9178028, 75.8537251 26.9178363, 75.8537117 26.9178602, 75.8536071 26.9179057, 75.8535266 26.9179487))",26.917805372560835,75.8536287072443
building_53,building_yes,W163687470,"POLYGON ((75.8530946 26.9168293, 75.8531971 26.9168146, 75.8532141 26.9169084, 75.8531116 26.9169232, 75.8530946 26.9168293))",26.91686887762344,75.85315434137381
building_54,building_yes,W163689099,"POLYGON ((75.8573665 26.9173766, 75.8574099 26.9173637, 75.8574384 26.9174398, 75.8573949 26.9174527, 75.8573665 26.9173766))",26.917408212759685,75.85740243118283
building_55,building_yes,W163689101,"POLYGON ((75.8574187 26.9175064, 75.8574514 26.9174954, 75.8574632 26.9175237, 75.8574306 26.9175346, 75.8574187 26.9175064))",26.917515014145405,75.857440976848
building_56,building_yes,W163689105,"POLYGON ((75.8573487 26.9173127, 75.8573915 26.9172993, 75.8573703 26.9172455, 75.8573275 26.9172589, 75.8573487 26.9173127))",26.917279099999995,75.85735949999999
building_57,building_yes,W163689106,"POLYGON ((75.8575484 26.9170436, 75.857591 26.9170279, 75.8575769 26.9169977, 75.8576262 26.9169795, 75.8576368 26.9170023, 75.8576595 26.9169939, 75.8577025 26.9170866, 75.857588 26.9171288, 75.8575484 26.9170436))",26.917056140505906,75.85762362539455
