building_type,osmid,coord,distance,rise,fall
amenity_place_of_worship,W430645345,"(-2.06850185, -79.9358562)",36.875,0,0
amenity_place_of_worship,W430623176,"(-2.0700256, -79.93576804999998)",211.82799999999997,0,0
amenity_place_of_worship,N5805642454,"(-2.0699751, -79.9367177)",260.577,0,0
