building_type,osmid,coord,distance,rise,fall
tourism_hostel,N4704040390,"(-2.1604021, -79.9135641)",163.043,0,0
amenity_school,W1332069400,"(-2.161710161382593, -79.91232065455391)",189.29199999999997,0,0
