building_type,osmid,coord,distance,rise,fall
amenity_place_of_worship,W430870138,"(-2.112859534128293, -79.90361500399847)",133.745,0,0
amenity_school,W52718616,"(-2.1129251999999994, -79.90231440000001)",161.49599999999998,0,0
amenity_school,W431046972,"(-2.1108156746761355, -79.90307728400892)",275.408,0,0
amenity_place_of_worship,W430859825,"(-2.1134523188964347, -79.90496343211636)",283.525,0,0
