building_type,osmid,coord,distance,rise,fall
tourism_hostel,W429771267,"(-2.14789795, -79.88693285)",175.89,0,0
amenity_place_of_worship,W35607705,"(-2.1493636163427947, -79.88927216736816)",296.245,0,0
