building_type,osmid,coord,distance,rise,fall
amenity_school,N4333858701,"(-2.2088809, -79.90306)",78.319,0,0
amenity_school,W433292477,"(-2.2087978078550563, -79.90313267309752)",78.319,0,0
amenity_school,W433093701,"(-2.209391406974675, -79.90301252910552)",160.941,0,0
amenity_school,N5862642140,"(-2.2072961, -79.903336)",161.643,0,0
amenity_school,W910603054,"(-2.2071569090299676, -79.90345786147529)",213.755,0,0
amenity_school,W910603022,"(-2.207289483018934, -79.90489405525193)",284.703,0,0
