building_type,osmid,coord,distance,rise,fall
amenity_school,W121477377,"(-2.1886825452267034, -79.89186525538214)",223.81,0,0
amenity_school,W52493221,"(-2.1898776582924975, -79.89129673110136)",230.29000000000002,0,0
amenity_school,N6631107085,"(-2.1873877, -79.8899198)",270.93899999999996,0,0
amenity_place_of_worship,W431059749,"(-2.18865905, -79.88921290000002)",272.22799999999995,0,0
amenity_school,W432587035,"(-2.1879818541442604, -79.89217925486669)",296.94500000000005,0,0
