building_type,osmid,coord,distance,rise,fall
amenity_place_of_worship,W35767801,"(-2.1377076, -79.90009405000002)",0.0,0,0
amenity_place_of_worship,W428255786,"(-2.1394237685181667, -79.89886615683324)",272.98299999999995,0,0
