building_type,osmid,coord,distance,rise,fall
amenity_place_of_worship,N4341022602,"(-2.1715044, -79.8982528)",274.0,0,0
amenity_place_of_worship,W430617223,"(-2.1707421270028666, -79.89678961113516)",285.05,0,0
