building_type,osmid,coord,distance,rise,fall
amenity_school,W434009170,"(-2.2252466615609836, -79.93683756354523)",170.751,0,0
amenity_place_of_worship,N9829848435,"(-2.2271492, -79.9363632)",252.296,0,0
