building_type,osmid,coord,distance,rise,fall
amenity_place_of_worship,W432212433,"(-2.23723381155562, -79.91940917209251)",197.52100000000002,0,0
amenity_place_of_worship,W432642369,"(-2.2345582342057804, -79.91898457683284)",206.32799999999997,0,0
