building_type,osmid,coord,distance,rise,fall
amenity_place_of_worship,W432241698,"(-2.1887139835885447, -79.89484024667416)",174.973,0,0
amenity_school,N4333928493,"(-2.1864673, -79.8944085)",215.25900000000001,0,0
amenity_school,N4804909722,"(-2.1875155, -79.8922928)",231.137,0,0
amenity_school,W121477377,"(-2.1886825452267034, -79.89186525538214)",237.14099999999996,0,0
amenity_school,N4333928602,"(-2.1880623, -79.8960667)",276.381,0,0
amenity_school,N4333928601,"(-2.189214, -79.8954975)",293.61,0,0
