building_type,osmid,coord,distance,rise,fall
tourism_hostel,W431278921,"(-2.1887811191709297, -79.8839836126066)",91.077,0,0
amenity_school,N4333921096,"(-2.1900031, -79.8829197)",170.79500000000002,0,0
amenity_place_of_worship,W431238937,"(-2.188788322896995, -79.88631170722212)",224.04199999999997,0,0
tourism_hostel,W431238932,"(-2.189216478902976, -79.88332199850885)",257.014,0,0
tourism_hostel,W431069075,"(-2.1884079499999998, -79.88325029999999)",257.695,0,0
tourism_hostel,W431241937,"(-2.1894206218654246, -79.88664111243011)",267.83099999999996,0,0
