building_type,osmid,coord,distance,rise,fall
amenity_place_of_worship,W47663934,"(-2.134289098711934, -79.8861702648313)",0.0,0,0
amenity_school,W35693206,"(-2.1331936358540498, -79.88778988907113)",279.956,0,0
