building_type,osmid,coord,distance,rise,fall
tourism_hostel,W431252215,"(-2.1952727285506852, -79.88688624418967)",255.16600000000003,0,0
amenity_place_of_worship,N5862642851,"(-2.1946564, -79.8843587)",284.802,0,0
amenity_place_of_worship,W206891061,"(-2.19453502442003, -79.88410005340822)",284.802,0,0
