building_type,osmid,coord,distance,rise,fall
amenity_place_of_worship,N5593554130,"(-2.0734044, -79.9275823)",87.907,0,0
amenity_school,N8387832938,"(-2.0733757, -79.9290853)",179.43,0,0
amenity_place_of_worship,N7771174473,"(-2.0708494, -79.9294897)",268.826,0,0
