building_type,osmid,coord,distance,rise,fall
amenity_school,N4333928602,"(-2.1880623, -79.8960667)",111.86699999999999,0,0
amenity_place_of_worship,W432241698,"(-2.1887139835885447, -79.89484024667416)",209.084,0,0
amenity_school,N4333928493,"(-2.1864673, -79.8944085)",236.385,0,0
amenity_school,W434573360,"(-2.1896616655097745, -79.8959874976336)",294.425,0,0
