building_type,osmid,coord,distance,rise,fall
amenity_place_of_worship,W430604199,"(-2.1697205127869625, -79.90929322845791)",183.82,0,0
amenity_place_of_worship,N5862642365,"(-2.1676544, -79.9075931)",249.164,0,0
amenity_school,W432177366,"(-2.1686075383948995, -79.90783216358025)",253.36799999999997,0,0
