building_type,osmid,coord,distance,rise,fall
amenity_place_of_worship,W637687646,"(-2.204675082528656, -79.9028572341393)",123.74199999999999,0,0
amenity_school,W910603022,"(-2.207289483018934, -79.90489405525193)",228.067,0,0
amenity_school,W909462159,"(-2.2029913940529235, -79.90393652316885)",289.963,0,0
