building_type,osmid,coord,distance,rise,fall
amenity_place_of_worship,N5862642152,"(-2.1882024, -79.9023059)",183.124,0,0
amenity_school,W1331113056,"(-2.18798641908826, -79.90169599506319)",183.124,0,0
