building_type,osmid,coord,distance,rise,fall
amenity_school,N4310134253,"(-2.1820975, -79.8771376)",69.216,0,0
amenity_school,W431795811,"(-2.181990122401538, -79.8772323241658)",69.216,0,0
amenity_school,N4333861798,"(-2.1831, -79.8776977)",150.02800000000002,0,0
amenity_place_of_worship,N4250337791,"(-2.1818054, -79.8777628)",176.86,0,0
amenity_place_of_worship,W431794100,"(-2.18226771985026, -79.87764543726244)",225.144,0,0
