building_type,osmid,coord,distance,rise,fall
amenity_school,N4804909722,"(-2.1875155, -79.8922928)",140.421,0,0
amenity_school,W121477377,"(-2.1886825452267034, -79.89186525538214)",146.425,0,0
amenity_school,W432587035,"(-2.1879818541442604, -79.89217925486669)",218.642,0,0
amenity_place_of_worship,W432241698,"(-2.1887139835885447, -79.89484024667416)",259.926,0,0
