building_type,osmid,coord,distance,rise,fall
amenity_place_of_worship,W431059749,"(-2.18865905, -79.88921290000002)",162.084,0,0
amenity_school,N4333824814,"(-2.1880121, -79.8882157)",234.667,0,0
amenity_place_of_worship,N8301500817,"(-2.1915302, -79.8888893)",234.824,0,0
tourism_hostel,W431241937,"(-2.1894206218654246, -79.88664111243011)",256.006,0,0
amenity_place_of_worship,W268563760,"(-2.187409241253052, -79.8873922961565)",275.931,0,0
tourism_hostel,W431059746,"(-2.1909734942240346, -79.88990213913816)",291.638,0,0
