building_type,osmid,coord,distance,rise,fall
tourism_hostel,W431252215,"(-2.1952727285506852, -79.88688624418967)",180.394,0,0
tourism_hostel,W431252213,"(-2.1957365, -79.88701830000001)",268.158,0,0
amenity_place_of_worship,N8958186754,"(-2.1917749, -79.8868649)",269.43,0,0
