building_type,osmid,coord,distance,rise,fall
amenity_place_of_worship,W485848714,"(-2.23419075, -80.0768994)",0.0,0,0
amenity_school,W678010258,"(-2.2349759690654447, -80.07867081561271)",290.737,0,0
