building_type,osmid,coord,distance,rise,fall
amenity_place_of_worship,W430623176,"(-2.0700256, -79.93576804999998)",0.0,0,0
amenity_place_of_worship,N5805642454,"(-2.0699751, -79.9367177)",82.811,0,0
amenity_place_of_worship,W430645345,"(-2.06850185, -79.9358562)",174.953,0,0
