building_type,osmid,coord,distance,rise,fall
amenity_school,N4394226089,"(-2.1753216, -79.9068054)",0.0,0,0
amenity_place_of_worship,N4508674591,"(-2.1747574, -79.9054172)",181.70799999999997,0,0
tourism_hostel,N4459741489,"(-2.1746602, -79.9084198)",287.01899999999995,0,0
