building_type,osmid,coord,distance,rise,fall
amenity_school,W52493221,"(-2.1898776582924975, -79.89129673110136)",163.763,0,0
tourism_hostel,W431059746,"(-2.1909734942240346, -79.88990213913816)",234.128,0,0
amenity_place_of_worship,W431059749,"(-2.18865905, -79.88921290000002)",251.906,0,0
