building_type,osmid,coord,distance,rise,fall
amenity_school,W430656138,"(-2.17922381679709, -79.89975315015579)",206.76399999999998,0,0
amenity_school,W430656137,"(-2.1789370000000003, -79.9003274)",270.9,0,0
