building_type,osmid,coord,distance,rise,fall
amenity_place_of_worship,N4508787589,"(-2.1430664, -79.8990423)",192.906,0,0
amenity_school,W35684163,"(-2.14259105, -79.8999156)",277.458,0,0
amenity_school,W35683946,"(-2.143400100558602, -79.89932221683107)",281.672,0,0
