building_type,osmid,coord,distance,rise,fall
amenity_school,N1135816958,"(43.7941856, 11.2717283)",21.043,0,0
amenity_place_of_worship,W305870422,"(43.794378349999995, 11.27198845)",21.043,0,0
amenity_school,W777153575,"(43.79604304017775, 11.272315395746924)",257.622,0,0
