building_type,osmid,coord,distance,rise,fall
amenity_school,W153570854,"(43.76005046815621, 11.29340732951782)",10.029,0,0
amenity_place_of_worship,W153269054,"(43.760212800791884, 11.291923131206767)",117.791,0,0
amenity_school,W153570847,"(43.76033612057877, 11.294027185497669)",165.146,0,0
