building_type,osmid,coord,distance,rise,fall
amenity_place_of_worship,W305675331,"(43.770276075923626, 11.214917616506844)",143.374,0,0
amenity_place_of_worship,W305675335,"(43.770459863109956, 11.215459642342948)",143.374,0,0
amenity_school,W781339746,"(43.76938683286663, 11.216379846067854)",222.34199999999998,0,0
