building_type,osmid,coord,distance,rise,fall
amenity_place_of_worship,W306137842,"(43.79396439553816, 11.164431767083476)",197.53400000000002,0,0
amenity_school,W780553722,"(43.795653511062966, 11.169564200815982)",299.20000000000005,0,0
