building_type,osmid,coord,distance,rise,fall
amenity_place_of_worship,W306219386,"(43.79720799623003, 11.19661032559108)",174.37800000000001,0,0
amenity_place_of_worship,W306219390,"(43.7972745272533, 11.19734051297301)",196.429,0,0
