building_type,osmid,coord,distance,rise,fall
amenity_school,R6597161,"(43.76051125208885, 11.285431913101906)",74.119,0,0
amenity_place_of_worship,W273658839,"(43.7590125788257, 11.283840295073968)",150.036,0,0
