building_type,osmid,coord,distance,rise,fall
amenity_place_of_worship,N2361889852,"(43.7911101, 11.2249507)",243.503,0,0
amenity_school,W781535105,"(43.78993543969076, 11.224755455291449)",277.50199999999995,0,0
