building_type,osmid,coord,distance,rise,fall
amenity_place_of_worship,W306219386,"(43.79720799623003, 11.19661032559108)",250.34,0,0
amenity_place_of_worship,W306219390,"(43.7972745272533, 11.19734051297301)",272.391,0,0
