building_type,osmid,coord,distance,rise,fall
amenity_school,W626949504,"(43.79678925780352, 11.236407535083542)",260.21500000000003,0,0
amenity_place_of_worship,W110355063,"(43.79647812228028, 11.230216250475912)",282.717,0,0
