building_type,osmid,coord,distance,rise,fall
amenity_place_of_worship,N2361889852,"(43.7911101, 11.2249507)",78.279,0,0
amenity_place_of_worship,W294480509,"(43.79050400076524, 11.226153891405286)",233.62900000000002,0,0
