building_type,osmid,coord,distance,rise,fall
amenity_place_of_worship,W273658839,"(43.7590125788257, 11.283840295073968)",83.73400000000001,0,0
amenity_school,N7251617824,"(43.7579885, 11.2848589)",178.512,0,0
amenity_school,N7251617859,"(43.7575197, 11.2846979)",239.614,0,0
amenity_school,R6597161,"(43.76051125208885, 11.285431913101906)",270.60699999999997,0,0
