building_type,osmid,coord,distance,rise,fall
amenity_place_of_worship,W306222212,"(43.76109014852202, 11.241817017671394)",229.228,0,0
amenity_place_of_worship,W305677297,"(43.757546267519594, 11.239122224266655)",280.377,0,0
