building_type,osmid,coord,distance,rise,fall
amenity_school,W777163150,"(43.757376148384445, 11.284962225583712)",187.82899999999998,0,0
amenity_school,N7251617824,"(43.7579885, 11.2848589)",225.16499999999996,0,0
amenity_school,N7251617859,"(43.7575197, 11.2846979)",286.26699999999994,0,0
