building_type,osmid,coord,distance,rise,fall
amenity_school,N7250103109,"(43.7730531, 11.2349751)",245.15000000000003,0,0
amenity_school,W777004201,"(43.772632774408756, 11.23456558782482)",249.16600000000003,0,0
amenity_place_of_worship,W305673947,"(43.77287478023022, 11.235291414205847)",258.41400000000004,0,0
