building_type,osmid,coord,distance,rise,fall
amenity_place_of_worship,W83534354,"(43.79602316226376, 11.218516448895468)",233.63,0,0
amenity_place_of_worship,W307536891,"(43.79612410000001, 11.21858415)",233.63,0,0
