building_type,osmid,coord,distance,rise,fall
amenity_place_of_worship,W306985693,"(43.76970308880397, 11.271471461580427)",106.54899999999999,0,0
amenity_school,W777563048,"(43.7722260645234, 11.27057026236192)",218.859,0,0
