building_type,osmid,coord,distance,rise,fall
amenity_place_of_worship,W153269054,"(43.760212800791884, 11.291923131206767)",213.877,0,0
amenity_school,W153570854,"(43.76005046815621, 11.29340732951782)",220.839,0,0
