building_type,osmid,coord,distance,rise,fall
amenity_place_of_worship,W273658839,"(43.7590125788257, 11.283840295073968)",139.417,0,0
amenity_school,R6597161,"(43.76051125208885, 11.285431913101906)",262.231,0,0
