territory,building_type,osmid,coord,distance,rise,fall
Ibaiondo,N/A,N5056088727,"(43.2562779, -2.9264049)",288.711,5.000000000064423,1.499999999995051
Abando,N/A,W110895854,"(43.26092919682561, -2.9269453237882157)",420.0720000000001,14.000000000059465,2.500000000029731
Ibaiondo,N/A,W108497734,"(43.25874273518262, -2.9247747311690637)",435.4200000000001,5.500000000019819,4.999999999930626
Ibaiondo,N/A,W404432093,"(43.25599232855877, -2.9282142750288136)",437.12200000000007,21.00000000005452,1.9999999999801865
Abando,N/A,W44113519,"(43.25993749738077, -2.9264652360563534)",477.1170000000001,12.500000000104055,7.000000000044595
Abando,N/A,W28776478,"(43.259963913422865, -2.9284384320288925)",582.7560000000001,16.50000000013379,2.500000000059467
Ibaiondo,N/A,W485363913,"(43.25997684824978, -2.9220146785419328)",649.916,12.0000000001437,7.500000000044599
Ibaiondo,N/A,W41525574,"(43.25771234249542, -2.9221397271902023)",656.9610000000001,7.499999999995042,2.999999999930626
Abando,N/A,W44016098,"(43.261229928011566, -2.929048100639934)",670.672,21.000000000163528,2.500000000059474
Abando,N/A,N3207631929,"(43.2618877, -2.9308223)",844.6570000000002,18.50000000010902,2.5000000000297344
