territory,building_type,osmid,coord,distance,rise,fall
Begona,amenity_school,W302871940,"(43.24857120737572, -2.9140678663974113)",195.02599999999998,14.000000000074351,23.000000000079297
Begona,amenity_place_of_worship,W40111977,"(43.25102796813039, -2.916214065107912)",334.156,12.0000000000595,3.000000000034717
Begona,railway_subway_entrance,N506170042,"(43.2506056, -2.9114436)",357.521,14.000000000074365,4.500000000024798
Begona,amenity_school,W40347954,"(43.25086874686762, -2.9168277398567413)",376.3670000000001,19.50000000011402,12.50000000003967
Begona,amenity_school,W419249921,"(43.247898820477886, -2.9140790959457936)",392.665,16.00000000012887,23.000000000079297
Begona,railway_subway_entrance,N506170049,"(43.2507365, -2.9105707)",472.0840000000001,17.000000000034717,7.49999999998019
Begona,amenity_school,W178937537,"(43.25131112995326, -2.9102872678264795)",490.7950000000001,17.000000000034717,4.500000000024798
Begona,amenity_school,W40347964,"(43.25155120263126, -2.917310261009466)",536.587,22.500000000173507,24.000000000123933
Ibaiondo,amenity_school,W201679887,"(43.25314905033093, -2.917902836711677)",569.642,26.50000000016358,37.5000000001388
Begona,building_public,N3771202490,"(43.2539898, -2.9149148)",573.1279999999999,23.50000000006446,5.5000000000297575
Begona,railway_subway_entrance,N482482840,"(43.2540666, -2.9147211)",582.9219999999999,23.50000000006446,5.5000000000297575
Begona,amenity_place_of_worship,W40111841,"(43.25348558282735, -2.913954059983779)",588.6700000000001,28.000000000089244,5.5000000000297575
Begona,railway_subway_entrance,N482482838,"(43.2538346, -2.9134248)",606.9180000000001,27.500000000118987,5.000000000059501
Begona,amenity_place_of_worship,W40401013,"(43.25326081015326, -2.910998703291393)",628.451,34.00000000007438,7.000000000034703
Ibaiondo,amenity_community_centre,N4520491591,"(43.2535977, -2.917769)",646.526,12.00000000005953,20.000000000059515
