territory,building_type,osmid,coord,distance,rise,fall
Abando,amenity_place_of_worship,W28757167,"(43.26355123404385, -2.9278258860861373)",0.0,0.0,0.0
Abando,amenity_theatre,W28757165,"(43.263743588950746, -2.927805187864499)",0.0,0.0,0.0
Abando,amenity_courthouse,W107531575,"(43.26264894309937, -2.9270321904766043)",185.279,0.5000000000049525,8.500000000208065
Abando,amenity_courthouse,W549586717,"(43.26258275974434, -2.925683623362535)",220.665,0.5000000000049525,9.0000000001288
Abando,amenity_courthouse,W549586718,"(43.262611224112085, -2.926097452688078)",220.665,0.5000000000049525,9.0000000001288
Abando,railway_subway_entrance,N412183223,"(43.2620126, -2.9280532)",226.859,6.00000000011395,4.000000000153573
Abando,railway_subway_entrance,N1492351351,"(43.2614269, -2.9281878)",313.924,6.000000000113953,7.000000000237804
Abando,building_public,W53365295,"(43.26412898104329, -2.9270097293759227)",325.879,1.0000000000445866,19.000000000203112
Abando,amenity_school,N4714910719,"(43.2618414, -2.9260208)",338.633,8.50000000006936,9.0000000001288
Abando,building_public,W110726736,"(43.26320720006081, -2.924903170437371)",384.409,0.5000000000049525,20.0000000001288
Abando,amenity_place_of_worship,W110726474,"(43.26090877383502, -2.92978567668919)",397.79200000000003,7.000000000009916,2.5000000000842206
Abando,tourism_hostel,N9423152961,"(43.2616305, -2.9271323)",399.163,6.00000000011395,8.50000000026257
Abando,railway_subway_entrance,N5299959446,"(43.2609173, -2.9275115)",417.823,7.500000000138726,8.500000000262578
Abando,railway_subway_entrance,N5299959445,"(43.2608615, -2.9276065)",427.584,7.50000000013873,8.500000000262578
Abando,building_public,W522814018,"(43.26086508680587, -2.9267864616047485)",429.071,6.000000000113953,8.500000000262578
Abando,building_public,W110895854,"(43.2609291968256, -2.9269453237882166)",429.071,6.000000000113953,8.500000000262578
Abando,amenity_arts_centre,N3207631929,"(43.2618877, -2.9308223)",437.68799999999993,4.499999999985146,2.5000000000842206
Abando,railway_subway_entrance,N4879362987,"(43.2608021, -2.9274814)",448.176,8.500000000188276,12.500000000292307
Abando,railway_subway_entrance,N5299959448,"(43.2606099, -2.9270819)",467.77200000000005,6.00000000011395,10.000000000217984
Abando,shop_mall,W44111840,"(43.260718571133225, -2.9273748430805266)",470.29299999999995,7.500000000138726,11.500000000242757
Abando,railway_subway_entrance,N5299959447,"(43.2605927, -2.9271124)",470.85200000000003,6.00000000011395,10.000000000217984
Abando,building_public,W522814019,"(43.26075682066079, -2.926627536661347)",477.38,6.000000000113953,12.000000000262574
Abando,amenity_theatre,W412096838,"(43.2633103731648, -2.933290502525822)",479.9839999999999,6.500000000024773,7.000000000153577
Abando,building_train_station,W28776478,"(43.25996391342287, -2.9284384320288925)",485.951,7.000000000009923,7.000000000113957
Uribarri,amenity_townhall,W28210378,"(43.26421680000001, -2.92346335)",521.0,0.5000000000049543,21.000000000133753
Abando,building_train_station,W44113519,"(43.259937497380776, -2.926465236056355)",536.964,6.00000000011395,14.500000000232848
Abando,building_public,W108504682,"(43.26150873360245, -2.932319397451193)",547.527,8.50000000008919,7.500000000168448
Abando,railway_subway_entrance,N560562265,"(43.261338, -2.9277874)",548.307,13.000000000193229,14.000000000317076
Abando,tourism_hostel,N4534865592,"(43.2669773, -2.9315768)",549.0659999999999,10.000000000064393,11.500000000108987
Uribarri,amenity_police,N3999132003,"(43.2643109, -2.9237538)",563.3870000000001,0.5000000000049543,21.000000000133753
Abando,building_public,W45102449,"(43.2620005735241, -2.932123250297654)",569.4239999999999,7.500000000009916,5.500000000118902
Abando,railway_subway_entrance,N571811762,"(43.261957, -2.9325297)",569.4239999999999,7.500000000009916,5.500000000118902
Uribarri,building_public,W248634544,"(43.26459250062578, -2.923174575498278)",610.567,11.999999999985135,21.000000000133753
Abando,railway_subway_entrance,N571811759,"(43.2626609, -2.933751)",652.077,6.500000000024773,9.500000000183299
Uribarri,amenity_arts_centre,N5763866180,"(43.2671383, -2.9268465)",784.5149999999998,8.499999999970274,20.500000000064404
Uribarri,amenity_school,W248855598,"(43.26587076133516, -2.923202179569874)",901.379,23.500000000039627,21.000000000133753
Uribarri,amenity_school,W183189348,"(43.2669778943415, -2.9257094413631584)",929.494,14.500000000089168,25.000000000208054
