territory,building_type,osmid,coord,distance,rise,fall
Deusto,amenity_place_of_worship,W70038638,"(43.285056100487196, -2.965406009084892)",116.57199999999999,5.500000000024748,0.0
Deusto,railway_subway_entrance,N571803300,"(43.2814585, -2.9629953)",473.62499999999994,4.999999999980199,0.9999999999802016
Deusto,amenity_school,W133202037,"(43.27953188152901, -2.964044809587376)",510.177,9.000000000064354,6.500000000054455
Deusto,railway_subway_entrance,N571803302,"(43.2813449, -2.9626287)",515.353,4.9999999999802,0.9999999999802025
Deusto,amenity_school,W289130979,"(43.28275835370616, -2.961325319808084)",515.7159999999999,10.999999999970301,0.9999999999802007
Deusto,railway_subway_entrance,N571803301,"(43.2814367, -2.9624547)",530.2059999999999,6.99999999999505,0.9999999999802016
Deusto,amenity_library,N10308519810,"(43.2812493, -2.9624445)",530.502,4.999999999980201,0.9999999999802025
Deusto,railway_subway_entrance,N571803298,"(43.2799418, -2.9621471)",670.8969999999999,10.000000000059405,3.000000000029705
Deusto,railway_subway_entrance,N571803299,"(43.2800193, -2.9618836)",702.0699999999999,8.0000000000099,1.9999999999901004
Basurtu-Zorrotza,amenity_police,W368598943,"(43.282340484756865, -2.969394480493147)",6294.416,58.50000000027732,60.00000000028227
