territory,building_type,osmid,coord,distance,rise,fall
Abando,N/A,W110895854,"(43.26092919682561, -2.9269453237882157)",0.0,0.0,0.0
Abando,N/A,W28776478,"(43.259963913422865, -2.9284384320288925)",162.684,2.5000000000743263,2.973621349156019e-11
Abando,N/A,W44113519,"(43.25993749738077, -2.9264652360563534)",168.506,0.0,5.9999999999702744
Abando,N/A,W44016098,"(43.261229928011566, -2.929048100639934)",250.6,7.0000000001040625,2.9743318918917794e-11
Abando,N/A,N3207631929,"(43.2618877, -2.9308223)",424.585,4.500000000049553,3.552713678800501e-15
Ibaiondo,N/A,W108497734,"(43.25874273518262, -2.9247747311690637)",460.30899999999997,8.00000000001982,18.99999999996036
Ibaiondo,N/A,W485363913,"(43.25997684824978, -2.9220146785419328)",481.7600000000001,11.500000000054506,18.499999999985135
Abando,N/A,W108504682,"(43.26150873360247, -2.9323193974511943)",512.65,8.500000000183338,5.000000000113971
Uribarri,N/A,W248634544,"(43.26459250062579, -2.9231745754982787)",544.7660000000001,13.500000000069369,20.000000000069363
Abando,N/A,W41688628,"(43.26399354682828, -2.9308926528671213)",568.4689999999999,9.500000000188276,5.500000000109004
