territory,building_type,osmid,coord,distance,rise,fall
Uribarri,railway_subway_entrance,N4060532223,"(43.2681579, -2.9203559)",317.058,36.00000000017339,46.50000000007432
Uribarri,railway_subway_entrance,N4060532213,"(43.2677621, -2.9195766)",400.297,41.50000000009908,46.50000000007432
Uribarri,railway_subway_entrance,N4060532221,"(43.2670957, -2.9213161)",470.993,36.00000000017339,62.00000000011396
Uribarri,railway_subway_entrance,N5302324517,"(43.2668121, -2.9208691)",525.646,42.50000000017339,68.50000000011394
Uribarri,amenity_place_of_worship,W921796689,"(43.26976245924279, -2.926139445224046)",534.2270000000001,21.000000000108983,61.000000000069356
Uribarri,amenity_school,W123440601,"(43.26650910693881, -2.92105747075796)",557.175,42.50000000017339,71.50000000004461
Uribarri,railway_subway_entrance,N4060532222,"(43.2665934, -2.9180824)",578.5099999999999,36.50000000014364,44.50000000007927
Uribarri,amenity_community_centre,W305271005,"(43.270738722696414, -2.925986104858365)",626.888,21.000000000108997,43.000000000138705
Uribarri,railway_subway_entrance,N4523538788,"(43.2689464, -2.925084)",649.9029999999999,25.500000000108983,71.00000000007927
Uribarri,railway_subway_entrance,N4508853267,"(43.2655628, -2.9205809)",667.497,41.50000000009908,80.00000000008919
Uribarri,amenity_school,W476184022,"(43.26663423116968, -2.9156067047203797)",668.8249999999999,47.0000000001981,49.00000000014856
Uribarri,building_train_station,W418596671,"(43.268996949414166, -2.9252006282899092)",668.968,25.500000000108983,71.00000000007927
Uribarri,amenity_school,W248855598,"(43.26587076133516, -2.923202179569874)",717.6970000000001,36.00000000017339,79.00000000008424
Uribarri,railway_subway_entrance,N5316602475,"(43.268795, -2.9260197)",790.4390000000001,32.50000000011394,84.00000000007927
Uribarri,railway_subway_entrance,N5316602476,"(43.2686847, -2.9260049)",811.4970000000001,32.50000000011394,84.00000000007927
Uribarri,building_train_station,W123440604,"(43.26872494896904, -2.9260301349397224)",811.4970000000001,32.50000000011394,84.00000000007927
Uribarri,building_public,W162445381,"(43.27320069223098, -2.9188288684242503)",1031.2189999999998,173.50000000016348,13.499999999970328
Uribarri,building_public,W162445382,"(43.27365287653539, -2.918721467738693)",1031.2189999999998,173.50000000016348,13.499999999970328
Uribarri,amenity_place_of_worship,N10646887705,"(43.2737192, -2.9192088)",1031.2189999999998,173.50000000016348,13.499999999970328
Uribarri,building_public,W162445376,"(43.273080655467695, -2.9178267306692462)",1584.795,178.50000000002981,13.499999999970385
