territory,building_type,osmid,coord,distance,rise,fall
Begona,tourism_hostel,R6809489,"(43.246643762497214, -2.90992181556658)",212.48600000000002,2.1316282072803006e-14,1.5000000000248193
Begona,building_train_station,W262197081,"(43.24721948941041, -2.905694544078832)",374.61600000000004,1.4210854715202004e-14,16.000000000059515
Begona,railway_subway_entrance,N506170042,"(43.2506056, -2.9114436)",376.48400000000004,21.99999999997023,4.945377440890297e-12
Begona,railway_subway_entrance,N5923164463,"(43.2470897, -2.9058799)",381.43100000000004,2.1316282072803006e-14,15.500000000044643
Begona,building_train_station,W627458954,"(43.24706648377492, -2.9056005672304304)",381.43100000000004,2.1316282072803006e-14,15.500000000044643
Begona,building_train_station,W627458976,"(43.24700044461815, -2.9057383069873937)",381.43100000000004,2.1316282072803006e-14,15.500000000044643
Begona,railway_subway_entrance,N506170049,"(43.2507365, -2.9105707)",422.305,24.999999999925635,2.999999999955392
Begona,amenity_school,W178937537,"(43.25131112995326, -2.9102872678264795)",441.01599999999996,24.999999999925635,0.0
Begona,amenity_school,W302871940,"(43.24857120737572, -2.9140678663974113)",483.01800000000003,8.499999999955378,5.000000000044608
Begona,railway_subway_entrance,N5923164459,"(43.2470028, -2.9055002)",514.924,7.999999999990084,24.00000000004958
Begona,amenity_school,W419249921,"(43.247898820477886, -2.9140790959457936)",533.543,8.999999999990088,3.500000000024798
