territory,building_type,osmid,coord,distance,rise,fall
Errekalde,railway_subway_entrance,N4541084182,"(43.2547373, -2.9438461)",248.85600000000002,7.500000000039648,10.00000000010408
Errekalde,building_train_station,W111740255,"(43.25465516232399, -2.943640524057168)",248.85600000000002,7.500000000039648,10.00000000010408
Errekalde,amenity_community_centre,N4896680970,"(43.2536856, -2.9454718)",365.228,16.50000000010408,7.000000000084256
Errekalde,railway_subway_entrance,N4541079485,"(43.2540911, -2.9419025)",425.96000000000004,8.500000000113985,10.00000000010408
Errekalde,amenity_place_of_worship,N8894270302,"(43.2542534, -2.9466821)",500.805,20.00000000015364,15.500000000173472
Basurtu-Zorrotza,amenity_place_of_worship,R11227990,"(43.25576330060649, -2.947366226912851)",599.91,12.50000000009912,9.00000000010904
Errekalde,amenity_school,W138709160,"(43.2507197898228, -2.945235337346584)",698.5699999999999,23.50000000006939,10.000000000024784
Errekalde,amenity_community_centre,N5702888919,"(43.2532538, -2.9385299)",780.84,18.000000000118952,12.500000000064432
Errekalde,amenity_school,W331883965,"(43.25126608491348, -2.9388108819696117)",845.9400000000002,24.50000000005948,11.500000000069399
Errekalde,amenity_school,W302863499,"(43.249161518689874, -2.9419338912957236)",1054.0900000000001,49.000000000094175,11.500000000109054
Errekalde,leisure_stadium,R2324913,"(43.25542663892338, -2.9375648102488108)",1114.725,15.000000000208146,17.000000000213106
