territory,building_type,osmid,coord,distance,rise,fall
Basurtu-Zorrotza,amenity_school,W138646173,"(43.273658206322374, -2.9724287872498514)",204.714,0.5000000000049489,1.4999999999653362
Basurtu-Zorrotza,amenity_school,W251096861,"(43.27528361750021, -2.9705968204589417)",259.79200000000003,1.4999999999653468,0.49999999995544187
Basurtu-Zorrotza,amenity_school,W251096855,"(43.27190400890658, -2.968858584144567)",388.586,46.00000000003468,1.4210854715202004e-14
Basurtu-Zorrotza,amenity_community_centre,N6983084986,"(43.2739283, -2.9746927)",518.9009999999998,4.500000000014854,19.9999999999901
Basurtu-Zorrotza,amenity_place_of_worship,W300969657,"(43.27707124217174, -2.9740794720992434)",601.4270000000001,1.00000000001981,20.49999999999505
Basurtu-Zorrotza,building_train_station,W771882864,"(43.27774409144363, -2.972288289329312)",678.401,1.500000000009909,22.499999999975245
Basurtu-Zorrotza,building_public,W110382787,"(43.2776999, -2.9741186500000008)",691.808,0.5000000000198108,23.5
Basurtu-Zorrotza,amenity_community_centre,N3066705390,"(43.277338, -2.9746744)",774.186,0.5000000000198108,22.999999999965347
