territory,building_type,osmid,coord,distance,rise,fall
Basurtu-Zorrotza,amenity_library,N10313715009,"(43.2567015, -2.9490922)",0.0,0.0,0.0
Basurtu-Zorrotza,amenity_police,W408633232,"(43.2565796201018, -2.9493267089254327)",0.0,0.0,0.0
Basurtu-Zorrotza,amenity_place_of_worship,R11227990,"(43.25576330060649, -2.947366226912851)",159.10399999999998,1.0000000000545128,6.000000000054513
Abando,building_train_station,W41584747,"(43.25823481651728, -2.946006178624259)",377.4309999999999,2.000000000064439,11.00000000009912
Errekalde,amenity_place_of_worship,N8894270302,"(43.2542534, -2.9466821)",386.81899999999996,3.0000000000792966,7.000000000089209
Basurtu-Zorrotza,railway_subway_entrance,N4944875063,"(43.2594993, -2.9525533)",515.423,11.000000000029743,14.00000000004956
Basurtu-Zorrotza,amenity_place_of_worship,W521860095,"(43.25903349804755, -2.9482902674061107)",522.146,3.5000000001139924,15.000000000104073
Abando,tourism_hostel,N5056378492,"(43.2581798, -2.9439545)",525.18,4.500000000104066,12.500000000113971
Basurtu-Zorrotza,building_train_station,W402170994,"(43.25967701277512, -2.9532145370708145)",574.0169999999999,8.50000000002975,11.50000000004956
Errekalde,amenity_community_centre,N4896680970,"(43.2536856, -2.9454718)",579.669,11.500000000168512,10.500000000138769
Errekalde,railway_subway_entrance,N4541084182,"(43.2547373, -2.9438461)",594.8480000000001,6.000000000099121,17.000000000153634
Errekalde,amenity_school,W388280876,"(43.25316084419019, -2.9493565790141965)",700.565,25.000000000084256,6.000000000044608
