territory,building_type,osmid,coord,distance,rise,fall
Begona,N/A,N5056328910,"(43.2541211, -2.9149326)",267.876,8.499999999910798,1.4210854715202004e-14
Ibaiondo,N/A,W420558992,"(43.256988569906525, -2.92040166742721)",433.98699999999997,0.0,35.50000000010408
Ibaiondo,N/A,W41525574,"(43.25771234249542, -2.9221397271902023)",621.8669999999998,0.0,49.000000000094175
