territory,building_type,osmid,coord,distance,rise,fall
Basurtu-Zorrotza,tourism_hostel,W52528082,"(43.26320722722957, -2.9613203976201534)",160.846,0.0,27.99999999998512
Basurtu-Zorrotza,amenity_place_of_worship,W297437908,"(43.262797302818186, -2.962656780084932)",419.314,34.99999999997026,27.999999999985135
Basurtu-Zorrotza,tourism_hostel,W297437909,"(43.26060438475347, -2.9631934865762424)",548.993,76.49999999998015,34.000000000024755
Basurtu-Zorrotza,amenity_place_of_worship,W163196945,"(43.265461037844666, -2.9606482549113027)",1404.4759999999997,48.00000000018333,127.00000000017837
