territory,building_type,osmid,coord,distance,rise,fall
Abando,amenity_school,N4714910719,"(43.2618414, -2.9260208)",53.564,0.0,0.0
Abando,amenity_courthouse,W549586718,"(43.262611224112085, -2.926097452688078)",64.404,0.0,8.000000000064407
Abando,amenity_courthouse,W549586717,"(43.26258275974434, -2.925683623362535)",64.404,0.0,8.000000000064407
Abando,amenity_courthouse,W107531575,"(43.26264894309937, -2.9270321904766043)",99.78999999999999,0.4999999999207354,8.000000000064407
Abando,railway_subway_entrance,N412183223,"(43.2620126, -2.9280532)",172.424,5.500000000108997,3.00000000008918
Abando,tourism_hostel,N9423152961,"(43.2616305, -2.9271323)",173.88500000000002,0.0,2.00000000008918
Abando,building_public,W522814018,"(43.26086508680587, -2.9267864616047485)",208.45000000000002,0.0,2.0000000000891838
Abando,building_public,W110895854,"(43.2609291968256, -2.9269453237882166)",208.45000000000002,0.0,2.0000000000891838
Abando,building_public,W110726736,"(43.26320720006081, -2.924903170437371)",222.631,1.7763568394002505e-15,19.00000000006441
Abando,building_public,W522814019,"(43.26075682066079, -2.926627536661347)",245.785,2.9999999999455014,8.500000000034682
Abando,railway_subway_entrance,N5299959446,"(43.2609173, -2.9275115)",251.77200000000002,1.5000000000247766,2.0000000000891873
Abando,railway_subway_entrance,N1492351351,"(43.2614269, -2.9281878)",259.48900000000003,5.500000000109001,6.0000000001734115
Abando,railway_subway_entrance,N5299959445,"(43.2608615, -2.9276065)",261.533,1.5000000000247802,2.0000000000891873
Abando,railway_subway_entrance,N4879362987,"(43.2608021, -2.9274814)",282.125,2.5000000000743263,6.000000000118916
Abando,amenity_theatre,W28757165,"(43.263743588950746, -2.927805187864499)",285.06899999999996,9.0000000001288,8.50000000006936
Abando,amenity_place_of_worship,W28757167,"(43.26355123404385, -2.9278258860861373)",285.06899999999996,9.0000000001288,8.50000000006936
Abando,railway_subway_entrance,N5299959448,"(43.2606099, -2.9270819)",287.45500000000004,0.0,3.5000000000445937
Abando,railway_subway_entrance,N5299959447,"(43.2605927, -2.9271124)",290.535,0.0,3.5000000000445937
Abando,building_public,W53365295,"(43.26412898104329, -2.9270097293759227)",292.885,0.4999999999207354,18.00000000001982
Abando,shop_mall,W44111840,"(43.260718571133225, -2.9273748430805266)",304.24199999999996,1.5000000000247766,5.000000000069367
Abando,building_train_station,W28776478,"(43.25996391342287, -2.9284384320288925)",344.43100000000004,2.5000000000743263,2.00000000011892
Uribarri,amenity_townhall,W28210378,"(43.26421680000001, -2.92346335)",353.87700000000007,3.552713678800501e-15,20.000000000069363
Abando,building_train_station,W44113519,"(43.259937497380776, -2.926465236056355)",356.64700000000005,0.0,8.000000000059458
Abando,railway_subway_entrance,N560562265,"(43.261338, -2.9277874)",382.2559999999999,7.000000000079279,7.500000000143686
Uribarri,amenity_police,N3999132003,"(43.2643109, -2.9237538)",396.26400000000007,3.552713678800501e-15,20.000000000069363
Abando,amenity_place_of_worship,W110726474,"(43.26090877383502, -2.92978567668919)",431.0760000000001,7.000000000074323,2.0000000000891873
Uribarri,building_public,W248634544,"(43.26459250062578, -2.923174575498278)",443.4440000000001,11.499999999980185,20.000000000069363
Abando,amenity_arts_centre,N3207631929,"(43.2618877, -2.9308223)",508.06,6.000000000143679,3.500000000183313
Ibaiondo,amenity_theatre,W28320546,"(43.25944120388599, -2.924987937905504)",527.118,0.4999999999752269,21.000000000049546
Ibaiondo,amenity_place_of_worship,W41789694,"(43.26017858770202, -2.922571763912898)",561.782,4.000000000009912,20.500000000074323
Ibaiondo,amenity_community_centre,W462350867,"(43.259603099365414, -2.921958448215474)",607.8940000000001,11.500000000054506,20.500000000074323
Ibaiondo,railway_subway_entrance,N4456565174,"(43.2599587, -2.9221643)",612.903,11.500000000054506,20.500000000074323
Ibaiondo,building_public,W108497734,"(43.25874273518263, -2.9247747311690633)",615.095,8.00000000001982,21.000000000049546
Ibaiondo,building_train_station,W485363913,"(43.25997684824979, -2.9220146785419328)",636.546,11.500000000054506,20.500000000074323
Abando,building_public,W45102449,"(43.2620005735241, -2.932123250297654)",640.025,7.500000000153591,5.000000000203137
Ibaiondo,amenity_theatre,N10646824505,"(43.2587198, -2.9249554)",672.533,10.500000000039641,21.000000000049546
Ibaiondo,amenity_community_centre,N4844234121,"(43.2587801, -2.9228383)",677.65,9.500000000049553,20.500000000074323
Ibaiondo,amenity_school,W248857735,"(43.258446968221755, -2.9264004622419817)",687.865,3.4999999999801794,22.000000000079275
Ibaiondo,amenity_library,N12036600761,"(43.2604528, -2.9221755)",702.18,14.500000000084235,20.50000000007433
Uribarri,amenity_school,W248855598,"(43.26587076133516, -2.923202179569874)",734.2560000000001,23.000000000034674,20.000000000069363
Ibaiondo,amenity_school,W289798436,"(43.26118152813459, -2.9220859899968175)",1143.463,34.99999999997524,40.999999999965326
