territory,building_type,osmid,coord,distance,rise,fall
Begona,amenity_place_of_worship,W28463782,"(43.258742002354, -2.9137569131998373)",239.637,21.000000000099107,6.99999999998515
Otxarkoaga-Txurdinaga,amenity_place_of_worship,N10265549875,"(43.2563979, -2.9104282)",298.358,22.500000000138755,11.500000000113985
Begona,amenity_place_of_worship,N1892943135,"(43.2558594, -2.9132959)",368.036,21.0000000001437,23.500000000123876
Begona,railway_subway_entrance,N482482839,"(43.2554699, -2.9131365)",402.838,21.00000000014373,18.50000000011896
Otxarkoaga-Txurdinaga,amenity_place_of_worship,W115272112,"(43.25771305385451, -2.911064522003883)",418.717,41.00000000015363,11.500000000113985
Otxarkoaga-Txurdinaga,amenity_school,N2280741197,"(43.2556644, -2.9098373)",450.0520000000001,22.500000000178403,16.000000000143714
Uribarri,tourism_hostel,N5552087740,"(43.2595488, -2.9125486)",491.001,39.000000000089216,16.500000000019853
Begona,railway_subway_entrance,N482482840,"(43.2540666, -2.9147211)",626.755,25.00000000010904,19.000000000044622
Otxarkoaga-Txurdinaga,amenity_school,W386846757,"(43.259803308053115, -2.90955434034172)",638.8540000000002,43.50000000016354,12.500000000084242
Begona,building_public,N3771202490,"(43.2539898, -2.9149148)",645.521,25.00000000010904,19.000000000044622
Begona,amenity_place_of_worship,W40401013,"(43.25326081015326, -2.910998703291393)",661.2850000000001,33.00000000026267,18.000000000193282
Ibaiondo,amenity_school,W40286949,"(43.256180874898334, -2.917204164189735)",698.4809999999999,21.000000000148702,47.00000000016357
Begona,railway_subway_entrance,N482482838,"(43.2538346, -2.9134248)",714.8499999999999,26.50000000023296,16.000000000143757
Ibaiondo,amenity_school,W40287021,"(43.25688259609332, -2.9177915810643356)",719.602,16.000000000158607,49.00000000014374
Begona,amenity_place_of_worship,W40111841,"(43.25348558282735, -2.913954059983779)",736.318,29.500000000133824,19.000000000044622
Otxarkoaga-Txurdinaga,railway_subway_entrance,N4060532215,"(43.2595093, -2.9078566)",747.7840000000002,51.0000000001982,26.000000000118916
Ibaiondo,amenity_place_of_worship,N603714638,"(43.2567944, -2.9151798)",752.288,26.000000000153648,42.00000000012392
Begona,amenity_school,W40944261,"(43.25457663584313, -2.9143413659869406)",777.0109999999999,25.00000000010904,23.000000000009933
Ibaiondo,amenity_school,W40321136,"(43.25574751809479, -2.9180492404331626)",916.6920000000001,25.500000000163567,43.000000000089244
Ibaiondo,tourism_hostel,W173091204,"(43.25844537253583, -2.9185868614666655)",989.0790000000001,27.000000000302315,61.00000000031718
