territory,building_type,osmid,coord,distance,rise,fall
Abando,tourism_museum,N518227646,"(43.2661789, -2.9463066)",360.55899999999997,13.000000000084217,21.500000000094126
Abando,amenity_theatre,N11882322969,"(43.2662156, -2.9463144)",360.55899999999997,13.000000000084217,21.500000000094126
Abando,railway_subway_entrance,N571807591,"(43.2627294, -2.9461016)",378.77200000000005,17.000000000118902,2.500000000104036
Basurtu-Zorrotza,tourism_museum,N5308301923,"(43.2640855, -2.9481789)",385.52400000000006,19.0000000002031,2.0000000001040323
Basurtu-Zorrotza,leisure_stadium,N11865822545,"(43.2641013, -2.9482607)",385.52400000000006,19.0000000002031,2.0000000001040323
Abando,amenity_school,W185201414,"(43.26374906018535, -2.9450893559191655)",414.51,20.50000000007926,9.500000000079263
Abando,amenity_theatre,W174088299,"(43.2669918179244, -2.9442825851041095)",427.19699999999995,19.500000000089173,15.50000000002973
Abando,amenity_library,N4761972760,"(43.2642641, -2.9429738)",483.6360000000001,18.000000000064404,9.500000000079266
Basurtu-Zorrotza,railway_subway_entrance,N571807589,"(43.2625437, -2.9481923)",502.95,18.50000000009412,2.0000000001040323
Abando,amenity_police,N4105324002,"(43.2641634, -2.9434159)",584.289,22.000000000094122,9.500000000079263
Abando,amenity_place_of_worship,N2326472794,"(43.2627187, -2.9432415)",600.5160000000001,19.500000000138712,7.0000000001486224
Basurtu-Zorrotza,leisure_stadium,W59171758,"(43.264171286696644, -2.9493828668461135)",622.266,22.500000000118888,2.0000000001040323
Basurtu-Zorrotza,railway_subway_entrance,N4458552191,"(43.2626804, -2.9495871)",637.972,22.500000000118895,2.0000000001040394
Basurtu-Zorrotza,building_train_station,W163195554,"(43.26264074937047, -2.949647750879721)",639.732,22.500000000118895,2.0000000001040394
Basurtu-Zorrotza,building_train_station,W163128700,"(43.261459197014496, -2.948830847035061)",646.484,20.500000000138716,3.000000000118904
Basurtu-Zorrotza,railway_subway_entrance,N6139261848,"(43.2614654, -2.9489264)",650.836,20.500000000138716,3.000000000118904
Deusto,amenity_community_centre,N12035542894,"(43.2692724, -2.9469505)",812.3570000000001,23.500000000118888,29.00000000010899
Deusto,amenity_school,W185205752,"(43.2684144593636, -2.9486194979724067)",900.5559999999999,24.50000000014365,29.00000000010899
Deusto,amenity_arts_centre,N4254035917,"(43.2686591, -2.9494622)",930.0550000000002,23.000000000113936,26.00000000011394
