territory,building_type,osmid,coord,distance,rise,fall
Ibaiondo,N/A,W108497734,"(43.25874273518262, -2.9247747311690637)",175.935,3.000000000029729,4.999999999990084
Ibaiondo,N/A,W41525574,"(43.25771234249542, -2.9221397271902023)",226.024,2.500000000069381,0.5000000000545128
Ibaiondo,N/A,W420558992,"(43.256988569906525, -2.92040166742721)",394.757,22.500000000089205,7.0000000000842455
Ibaiondo,N/A,N5056088727,"(43.2562779, -2.9264049)",396.656,8.500000000024784,7.50000000000496
Ibaiondo,N/A,W485363913,"(43.25997684824978, -2.9220146785419328)",456.697,3.000000000079293,1.0000000000297398
Ibaiondo,N/A,W404432093,"(43.25599232855877, -2.9282142750288136)",489.43000000000006,18.500000000039652,2.000000000014868
Ibaiondo,N/A,W375390416,"(43.25296603590128, -2.923187807157419)",553.099,13.000000000143729,9.000000000118945
Abando,N/A,W44113519,"(43.25993749738077, -2.9264652360563534)",693.2889999999999,20.50000000003468,17.50000000002477
Abando,N/A,W28776478,"(43.259963913422865, -2.9284384320288925)",798.9279999999999,24.500000000064418,13.000000000039641
Ibaiondo,N/A,W376396126,"(43.25272399169551, -2.925878746109151)",989.553,32.500000000054534,21.000000000069402
